date,region,cases_cases,weather_temperature,weather_humidity,weather_precipitation,wastewater_viral_load,day_of_week,month,year,day,day_of_year_sin,day_of_year_cos
2020-11-27,Region_3,12.0,3.1,83.9,8.5,111.17,4,11,2020,27,-0.5412984521036173,0.8408305333122887
2020-11-28,Region_3,10.0,1.1,89.6,0.4,81.69,5,11,2020,28,-0.5267547528105542,0.8500173118187018
2020-11-29,Region_3,7.0,1.2,96.4,10.5,170.9,6,11,2020,29,-0.5120551783114646,0.8589525565270845
2020-11-30,Region_3,16.0,2.3,83.7,3.1,176.3,0,11,2020,30,-0.4972040784469378,0.8676336233547726
2020-12-01,Region_3,13.0,-1.6,89.6,8.1,94.05,1,12,2020,1,-0.4822058478963526,0.8760579434344281
2020-12-02,Region_3,22.0,3.7,85.9,8.3,142.9,2,12,2020,2,-0.46706492487743034,0.8842230238742036
2020-12-03,Region_3,27.0,0.8,95.8,12.7,86.76,3,12,2020,3,-0.451785789832884,0.8921264484954345
2020-12-04,Region_3,21.0,-0.1,94.2,1.4,156.28,4,12,2020,4,-0.4363729641045924,0.8997658785476209
2020-12-05,Region_3,14.0,0.6,86.8,6.6,162.97,5,12,2020,5,-0.42083100859565564,0.9071390534005044
2020-12-06,Region_3,24.0,2.6,96.2,3.6,178.36,6,12,2020,6,-0.4051645224207563,0.9142437912130223
2020-12-07,Region_3,23.0,0.3,82.5,1.4,140.85,0,12,2020,7,-0.3893781415452015,0.9210779895789526
2020-12-08,Region_3,14.0,2.1,90.3,5.3,160.47,1,12,2020,8,-0.37347653741307074,0.9276396261490467
2020-12-09,Region_3,34.0,5.0,80.8,14.25,194.33,2,12,2020,9,-0.3574644155648614,0.9339267592294762
2020-12-10,Region_3,27.0,2.1,84.4,5.7,133.16,3,12,2020,10,-0.34134651424503615,0.9399375283564133
2020-12-11,Region_3,30.0,5.2,80.5,7.0,130.47,4,12,2020,11,-0.3251276029999093,0.9456701548465688
2020-12-12,Region_3,22.0,4.1,85.1,2.3,272.38,5,12,2020,12,-0.30881248126625377,0.9511229423235357
2020-12-13,Region_3,32.0,0.2,81.0,14.25,229.81,6,12,2020,13,-0.29240597695107734,0.9562942772197719
2020-12-14,Region_3,21.0,2.1,81.0,12.8,171.96,0,12,2020,14,-0.27591294500296043,0.9611826292540837
2020-12-15,Region_3,32.0,1.6,83.0,14.25,159.54,1,12,2020,15,-0.2593382659754056,0.9657865518844574
2020-12-16,Region_3,39.0,5.5,87.7,5.4,285.28,2,12,2020,16,-0.2426868445825954,0.9701046827361175
2020-12-17,Region_3,35.0,5.3,83.0,1.8,193.79,3,12,2020,17,-0.22596360824801906,0.974135744004672
2020-12-18,Region_3,32.0,2.5,67.3,5.6,237.5,4,12,2020,18,-0.20917350564635637,0.9778785428342386
2020-12-19,Region_3,41.0,2.9,73.9,14.25,257.02,5,12,2020,19,-0.19232150523909483,0.9813319716704275
2020-12-20,Region_3,33.0,2.6,83.4,9.1,242.31,6,12,2020,20,-0.17541259380427843,0.9844950085880858
2020-12-21,Region_3,36.0,4.5,81.6,3.0,251.24,0,12,2020,21,-0.15845177496083632,0.9873667175937016
2020-12-22,Region_3,45.0,5.9,77.4,0.4,347.81,1,12,2020,22,-0.14144406768794202,0.9899462489023779
2020-12-23,Region_3,52.0,4.0,76.1,14.25,330.08,2,12,2020,23,-0.12439450483979998,0.9922328391893008
2020-12-24,Region_3,39.0,3.5,75.5,2.0,163.95,3,12,2020,24,-0.10730813165636247,0.9942258118156161
2020-12-25,Region_3,45.0,7.2,76.9,14.25,379.7,4,12,2020,25,-0.09019000427034513,0.9959245770286599
2020-12-26,Region_3,55.0,7.5,76.2,2.8,247.28,5,12,2020,26,-0.07304518821104743,0.9973286321364752
2020-12-27,Region_3,39.0,7.2,72.2,0.1,385.77,6,12,2020,27,-0.05587875690537313,0.9984375616565666
2020-12-28,Region_3,50.0,6.2,83.3,14.25,197.78,0,12,2020,28,-0.03869579017652689,0.9992510374388481
2020-12-29,Region_3,51.0,5.1,87.1,14.25,360.94,1,12,2020,29,-0.021501372740813793,0.999768818762748
2020-12-30,Region_3,59.0,7.1,78.3,2.8,242.68,2,12,2020,30,-0.004300592702981974,0.9999907524084426
2020-12-31,Region_3,45.0,5.8,82.5,7.7,305.57,3,12,2020,31,0.012901459949419653,0.9999167727021953
2021-01-01,Region_3,55.0,7.9,78.4,4.5,353.73,4,1,2021,1,0.017201575418260506,0.9998520419557735
2021-01-02,Region_3,48.0,4.4,75.7,4.1,424.43,5,1,2021,2,0.03439806061360801,0.9994082116062598
2021-01-03,Region_3,52.0,8.1,83.1,7.3,337.41,6,1,2021,3,0.051584366869408364,0.9986686402879997
2021-01-04,Region_3,48.0,9.0,72.5,0.3,479.24,0,1,2021,4,0.06875540848113941,0.9976335468520451
2021-01-05,Region_3,52.0,5.7,77.3,9.1,490.08,1,1,2021,5,0.08590610426133272,0.9963032375991965
2021-01-06,Region_3,56.0,7.2,75.1,1.0,325.82,2,1,2021,6,0.10303137904317879,0.9946781061893646
2021-01-07,Region_3,61.0,7.4,83.7,2.2,363.1,3,1,2021,7,0.1201261651823505,0.9927586335250793
2021-01-08,Region_3,63.0,10.1,80.6,5.6,308.19,4,1,2021,8,0.13718540405660057,0.9905453876091833
2021-01-09,Region_3,71.0,10.6,83.3,4.7,330.95,5,1,2021,9,0.1542040475626894,0.988039023376751
2021-01-10,Region_3,51.0,10.1,79.4,14.25,370.81,6,1,2021,10,0.17117705961019986,0.985240282501282
2021-01-11,Region_3,61.0,8.4,78.6,6.7,400.89,0,1,2021,11,0.18809941761179758,0.9821499931752291
2021-01-12,Region_3,79.0,5.1,69.6,1.4,398.26,1,1,2021,12,0.20496611396949532,0.9787690698649216
2021-01-13,Region_3,64.0,12.5,64.6,3.4,375.12,2,1,2021,13,0.22177215755648186,0.975098513039961
2021-01-14,Region_3,64.0,10.0,67.4,0.2,359.58,3,1,2021,14,0.23851257519407648,0.9711394088771653
2021-01-15,Region_3,62.0,13.1,82.9,0.5,560.38,4,1,2021,15,0.2551824131233728,0.9668929289391521
2021-01-16,Region_3,69.0,10.1,71.4,5.3,524.28,5,1,2021,16,0.2717767384711357,0.9623603298276545
2021-01-17,Region_3,68.0,9.3,75.4,2.6,382.0,6,1,2021,17,0.2882906407095177,0.9575429528116719
2021-01-18,Region_3,73.0,12.7,74.1,1.8,440.66,0,1,2021,18,0.3047192331091634,0.9524422234305676
2021-01-19,Region_3,79.0,10.7,69.6,1.3,354.46,1,1,2021,19,0.321057654185271,0.9470596510722283
2021-01-20,Region_3,69.0,12.3,64.3,2.0,194.41,2,1,2021,20,0.3373010691361842,0.9413968285264122
2021-01-21,Region_3,90.0,13.7,72.8,12.0,387.93,3,1,2021,21,0.3534446712740877,0.9354554315134164
2021-01-22,Region_3,70.0,17.4,77.5,3.2,461.43,4,1,2021,22,0.3694836834473831,0.9292372181882051
2021-01-23,Region_3,76.0,13.4,68.9,1.2,452.96,5,1,2021,23,0.38541335945432564,0.9227440286201427
2021-01-24,Region_3,74.0,17.6,67.0,0.3,294.27,6,1,2021,24,0.4012289854475009,0.9159777842484877
2021-01-25,Region_3,86.0,9.7,56.6,12.2,351.5,0,1,2021,25,0.4169258813287287,0.908940487313808
2021-01-26,Region_3,91.0,13.2,63.4,1.2,605.26,1,1,2021,26,0.4324994021339788,0.901634220265486
2021-01-27,Region_3,83.0,14.9,65.3,3.8,262.29,2,1,2021,27,0.44794493940789115,0.8940611451454876
2021-01-28,Region_3,83.0,11.7,58.4,4.5,677.25,3,1,2021,28,0.4632579225674917,0.88622350294858
2021-01-29,Region_3,80.0,12.3,58.3,1.2,575.3,4,1,2021,29,0.4784338202547012,0.8781236129591848
2021-01-30,Region_3,103.0,14.7,61.9,14.25,328.03,5,1,2021,30,0.49346814167723735,0.8697638720650646
2021-01-31,Region_3,71.0,14.6,66.0,4.6,710.96,6,1,2021,31,0.5083564379375122,0.8611467540480452
2021-02-01,Region_3,75.0,14.7,63.0,14.25,490.5,0,2,2021,1,0.5230943033491326,0.8522748088519838
2021-02-02,Region_3,90.0,19.0,69.6,4.3,670.41,1,2,2021,2,0.5376773767406141,0.8431506618282
2021-02-03,Region_3,85.0,15.5,56.7,11.0,379.26,2,2,2021,3,0.5521013427459208,0.8337770129585915
2021-02-04,Region_3,90.0,15.2,55.4,2.4,426.6,3,2,2021,4,0.5663619330814524,0.8241566360566663
2021-02-05,Region_3,96.0,15.9,65.8,3.0,829.36,4,2,2021,5,0.580454927809098,0.8142923779467267
2021-02-06,Region_3,92.0,17.0,67.1,9.6,669.4,5,2,2021,6,0.5943761565849831,0.804187157621448
2021-02-07,Region_3,102.0,13.9,59.6,10.0,573.16,6,2,2021,7,0.6081214998935418,0.7938439653781019
2021-02-08,Region_3,76.0,17.6,57.0,13.0,545.83,0,2,2021,8,0.6216868902665479,0.7832658619336791
2021-02-09,Region_3,84.0,17.3,69.8,4.6,537.85,1,2,2021,9,0.6350683134867438,0.7724559775191742
2021-02-10,Region_3,101.0,13.0,67.4,7.4,460.96,2,2,2021,10,0.6482618097757122,0.7614175109532997
2021-02-11,Region_3,103.0,21.5,65.4,10.9,377.75,3,2,2021,11,0.6612634749656386,0.7501537286959042
2021-02-12,Region_3,106.0,19.7,56.4,3.3,944.53,4,2,2021,12,0.6740694616546161,0.7386679638813748
2021-02-13,Region_3,120.0,17.4,61.9,1.8,686.13,5,2,2021,13,0.6866759803451553,0.726963615332308
2021-02-14,Region_3,76.0,14.9,59.3,7.8,860.76,6,2,2021,14,0.6990793005655562,0.7150441465537444
2021-02-15,Region_3,94.0,18.2,62.6,4.3,1256.5862499999998,0,2,2021,15,0.7112757519738152,0.7029130847082615
2021-02-16,Region_3,94.0,17.2,61.5,0.9,942.58,1,2,2021,16,0.7232617254437388,0.6905740195722293
2021-02-17,Region_3,119.0,20.1,51.8,3.6,880.86,2,2,2021,17,0.7350336741329413,0.6780306024735382
2021-02-18,Region_3,94.0,22.4,58.4,0.6,1256.5862499999998,3,2,2021,18,0.746588114532413,0.6652865452111116
2021-02-19,Region_3,142.0,17.9,65.4,4.9,1071.9,4,2,2021,19,0.7579216274973472,0.6523456189565257
2021-02-20,Region_3,130.0,19.4,63.4,2.8,882.67,5,2,2021,20,0.7690308592589181,0.6392116531380588
2021-02-21,Region_3,191.0,21.5,65.5,6.1,1256.5862499999998,6,2,2021,21,0.7799125224167177,0.6258885343075018
2021-02-22,Region_3,224.0,19.5,59.2,5.9,870.67,0,2,2021,22,0.7905633969115482,0.612380204990065
2021-02-23,Region_3,231.0,16.9,63.9,0.8,804.93,1,2,2021,23,0.8009803309782905,0.5986906625177214
2021-02-24,Region_3,231.0,22.9,58.1,3.3,728.62,2,2,2021,24,0.8111602420785621,0.5848239578463322
2021-02-25,Region_3,231.0,22.9,59.7,3.8,733.88,3,2,2021,25,0.8211001178128892,0.5707841943569036
2021-02-26,Region_3,218.0,20.5,50.7,2.2,836.99,4,2,2021,26,0.8307970168121247,0.5565755266413303
2021-02-27,Region_3,207.0,20.8,58.4,2.0,721.98,5,2,2021,27,0.8402480696078469,0.5422021592729844
2021-02-28,Region_3,215.0,20.4,62.2,0.0,704.97,6,2,2021,28,0.8494504794814806,0.527668345562516
2021-03-01,Region_3,175.0,23.3,47.5,1.5,615.18,0,3,2021,1,0.8584015232918917,0.512978386299228
2021-03-02,Region_3,161.0,22.8,53.9,1.3,699.61,1,3,2021,2,0.8670985522812081,0.4981366284784055
2021-03-03,Region_3,173.0,21.6,63.4,7.1,776.39,2,3,2021,3,0.8755389928586302,0.4831474640149687
2021-03-04,Region_3,141.0,23.2,51.1,0.2,963.14,3,3,2021,4,0.8837203473619977,0.4680153284438345
2021-03-05,Region_3,130.0,21.8,58.5,5.2,740.46,4,3,2021,5,0.8916401947968874,0.45274469960737107
2021-03-06,Region_3,137.0,26.7,56.8,4.4,811.81,5,3,2021,6,0.8992961915530253,0.4373400963303323
2021-03-07,Region_3,151.0,23.1,56.1,2.5,889.28,6,3,2021,7,0.9066860720977985,0.4218060770826634
2021-03-08,Region_3,135.0,23.3,57.6,0.9,933.71,0,3,2021,8,0.9138076496466615,0.4061472386305789
2021-03-09,Region_3,96.0,24.5,54.8,0.2,578.63,1,3,2021,9,0.9206588168102428,0.3903682146763026
2021-03-10,Region_3,121.0,24.3,46.2,10.8,333.85,2,3,2021,10,0.9272375462179537,0.374473674486883
2021-03-11,Region_3,131.0,24.3,48.6,0.9,481.38,3,3,2021,11,0.9335418911179212,0.35846832151248087
2021-03-12,Region_3,130.0,22.8,55.5,1.3,923.49,4,3,2021,12,0.9395699859530622,0.342356891994542
2021-03-13,Region_3,114.0,25.9,59.3,0.3,478.79,5,3,2021,13,0.945320046913132,0.3261441535642696
2021-03-14,Region_3,126.0,28.5,43.3,1.0,649.2,6,3,2021,14,0.9507903724625832,0.3098349038318025
2021-03-15,Region_3,133.0,23.9,57.3,2.0,705.29,0,3,2021,15,0.9559793438440766,0.2934339689665273
2021-03-16,Region_3,123.0,25.4,54.0,0.5,629.99,1,3,2021,16,0.9608854255574977,0.27694620226893646
2021-03-17,Region_3,133.0,28.8,60.2,0.8,416.94,2,3,2021,17,0.9655071658143364,0.2603764827344581
2021-03-18,Region_3,119.0,27.4,51.0,1.2,428.16,3,3,2021,18,0.969843196967294,0.24372971360968387
2021-03-19,Region_3,134.0,28.1,47.1,3.7,440.18,4,3,2021,19,0.9738922359149924,0.22701082094141847
2021-03-20,Region_3,111.0,26.8,44.6,0.1,632.28,5,3,2021,20,0.9776530844816641,0.2102247521189836
2021-03-21,Region_3,128.0,26.3,45.3,0.4,830.23,6,3,2021,21,0.981124629771712,0.19337647441020586
2021-03-22,Region_3,112.0,30.6,50.1,4.2,736.01,0,3,2021,22,0.984305844499033,0.17647097349152166
2021-03-23,Region_3,134.0,23.7,55.8,2.0,496.63,1,3,2021,23,0.9871957872910085,0.15951325197263655
2021-03-24,Region_3,100.0,27.5,52.8,0.2,758.0,2,3,2021,24,0.9897936029670716,0.14250832791617088
2021-03-25,Region_3,114.0,28.1,50.8,0.3,463.23,3,3,2021,25,0.992098522791769,0.12546123335273648
2021-03-26,Region_3,106.0,29.5,49.8,2.3,885.04,4,3,2021,26,0.9941098647022418,0.10837701279187609
2021-03-27,Region_3,123.0,27.9,49.5,0.4,933.9,5,3,2021,27,0.9958270335100595,0.09126072172931188
2021-03-28,Region_3,119.0,25.0,49.5,0.7,666.46,6,3,2021,28,0.9972495210773451,0.07411742515094437
2021-03-29,Region_3,126.0,30.7,47.5,0.5,554.95,0,3,2021,29,0.998376906467142,0.056952196034039754
2021-03-30,Region_3,122.0,30.2,41.9,1.2,354.76,1,3,2021,30,0.9992088560679753,0.03977011384605572
2021-03-31,Region_3,117.0,30.0,52.6,2.0,717.03,2,3,2021,31,0.9997451236925734,0.022576263041545485
2021-04-01,Region_3,102.0,30.2,48.9,0.5,628.63,3,4,2021,1,0.9999855506507186,0.005375731557583884
2021-04-02,Region_3,142.0,30.0,53.6,8.3,820.82,4,4,2021,2,0.9999300657962057,-0.011826390691832589
2021-04-03,Region_3,130.0,27.5,47.9,0.0,663.94,5,4,2021,3,0.9995786855478958,-0.029025013321975237
2021-04-04,Region_3,127.0,26.5,53.5,0.2,684.3,6,4,2021,4,0.9989315138848577,-0.046215046983708354
2021-04-05,Region_3,138.0,24.2,43.7,1.0,705.93,0,4,2021,5,0.9979887423155984,-0.06339140486951038
2021-04-06,Region_3,105.0,26.2,43.1,3.4,870.67,1,4,2021,6,0.9967506498213929,-0.08054900421874167
2021-04-07,Region_3,123.0,29.9,48.6,5.5,814.6,2,4,2021,7,0.9952176027737294,-0.09768276782171598
2021-04-08,Region_3,125.0,29.5,54.5,0.5,531.41,3,4,2021,8,0.9933900548258936,-0.11478762552212701
2021-04-09,Region_3,109.0,29.0,49.4,1.8,653.82,4,4,2021,9,0.9912685467787256,-0.13185851571739118
2021-04-10,Region_3,104.0,29.7,51.5,0.1,729.94,5,4,2021,10,0.9888537064205885,-0.1488903868564548
2021-04-11,Region_3,125.0,28.5,39.8,0.7,520.88,6,4,2021,11,0.986146248341595,-0.16587819893463143
2021-04-12,Region_3,137.0,34.1,45.2,1.1,639.05,0,4,2021,12,0.9831469737221499,-0.1828169249850199
2021-04-13,Region_3,152.0,31.3,52.2,0.9,678.71,1,4,2021,13,0.9798567700958665,-0.1997015525660636
2021-04-14,Region_3,135.0,29.7,44.4,0.8,514.03,2,4,2021,14,0.9762766110869321,-0.21652708524481437
2021-04-15,Region_3,139.0,28.1,41.4,1.8,788.76,3,4,2021,15,0.9724075561219968,-0.23328854407545518
2021-04-16,Region_3,118.0,25.3,51.9,0.9,936.19,4,4,2021,16,0.9682507501166718,-0.2499809690726521
2021-04-17,Region_3,115.0,27.3,50.9,0.1,726.15,5,4,2021,17,0.9638074231367307,-0.26659942067929354
2021-04-18,Region_3,108.0,29.6,44.0,0.7,871.62,6,4,2021,18,0.9590788900341131,-0.28313898122818354
2021-04-19,Region_3,123.0,25.5,43.4,0.4,494.29,0,4,2021,19,0.9540665500578387,-0.2995947563972602
2021-04-20,Region_3,144.0,30.9,50.6,0.1,643.27,1,4,2021,20,0.9487718864399473,-0.31596187665790293
2021-04-21,Region_3,91.0,27.9,42.3,0.1,584.81,2,4,2021,21,0.9431964659565866,-0.33223549871590435
2021-04-22,Region_3,113.0,31.8,58.3,0.2,660.81,3,4,2021,22,0.9373419384643772,-0.3484108069446808
2021-04-23,Region_3,124.0,31.0,47.9,1.0,916.66,4,4,2021,23,0.9312100364121947,-0.3644830148102912
2021-04-24,Region_3,124.0,28.7,34.6,0.2,573.79,5,4,2021,24,0.9248025743285089,-0.38044736628785164
2021-04-25,Region_3,146.0,30.4,54.9,1.9,636.07,6,4,2021,25,0.9181214482844364,-0.39629913726891813
2021-04-26,Region_3,134.0,28.7,53.8,1.6,639.2,0,4,2021,26,0.9111686353326631,-0.41203363695942635
2021-04-27,Region_3,123.0,28.8,47.0,0.2,817.89,1,4,2021,27,0.9039461929224011,-0.42764620926777464
2021-04-28,Region_3,122.0,30.1,47.7,0.4,802.08,2,4,2021,28,0.8964562582905575,-0.44313223418263453
2021-04-29,Region_3,118.0,25.4,43.6,0.7,697.16,3,4,2021,29,0.8887010478292915,-0.45848712914008766
2021-04-30,Region_3,130.0,32.5,55.4,0.9,596.12,4,4,2021,30,0.8806828564301475,-0.47370635037968
2021-05-01,Region_3,125.0,24.6,42.5,0.2,385.27,5,5,2021,1,0.8724040568049612,-0.48878539428899265
2021-05-02,Region_3,109.0,30.4,46.6,0.4,754.53,6,5,2021,2,0.8638670987837349,-0.503719798736334
2021-05-03,Region_3,91.0,30.2,44.2,2.9,640.81,0,5,2021,3,0.8550745085896932,-0.518505144391157
2021-05-04,Region_3,113.0,32.7,51.3,0.1,602.5,1,5,2021,4,0.8460288880917339,-0.533137056031809
2021-05-05,Region_3,127.0,29.5,51.6,2.2,565.23,2,5,2021,5,0.8367329140344921,-0.5476112038402312
2021-05-06,Region_3,125.0,30.1,36.8,0.2,751.08,3,5,2021,6,0.8271893372462497,-0.5619233046832195
2021-05-07,Region_3,108.0,29.3,59.7,0.9,595.27,4,5,2021,7,0.8174009818249189,-0.5760691233798758
2021-05-08,Region_3,93.0,28.8,48.9,3.1,435.83,5,5,2021,8,0.8073707443023492,-0.5900444739548627
2021-05-09,Region_3,120.0,29.3,43.5,1.3,658.45,6,5,2021,9,0.7971015927871943,-0.6038452208771035
2021-05-10,Region_3,114.0,27.4,46.5,0.7,549.45,0,5,2021,10,0.7865965660866021,-0.6174672802835514
2021-05-11,Region_3,108.0,27.1,49.0,2.0,432.84,1,5,2021,11,0.7758587728069828,-0.6309066211876704
2021-05-12,Region_3,126.0,33.5,47.1,0.9,755.68,2,5,2021,12,0.7648913904341225,-0.6441592666722685
2021-05-13,Region_3,107.0,30.2,53.6,0.5,579.72,3,5,2021,13,0.753697664392914,-0.6572212950663319
2021-05-14,Region_3,100.0,29.7,48.1,6.7,531.96,4,5,2021,14,0.742280907086982,-0.6700888411055113
2021-05-15,Region_3,112.0,30.1,48.9,0.3,660.86,5,5,2021,15,0.7306444969184916,-0.6827580970759147
2021-05-16,Region_3,109.0,30.3,46.7,0.3,559.27,6,5,2021,16,0.7187918772884232,-0.6952253139408722
2021-05-17,Region_3,118.0,31.6,50.6,0.1,410.99,0,5,2021,17,0.7067265555776158,-0.7074868024503348
2021-05-18,Region_3,95.0,31.3,45.4,1.3,503.62,1,5,2021,18,0.6944521021088763,-0.719538934232584
2021-05-19,Region_3,99.0,33.8,46.2,1.4,423.27,2,5,2021,19,0.6819721490904629,-0.7313781428679254
2021-05-20,Region_3,95.0,29.8,48.4,1.4,479.09,3,5,2021,20,0.6692903895412567,-0.7430009249440493
2021-05-21,Region_3,99.0,29.3,37.7,1.7,350.65,4,5,2021,21,0.6564105761979381,-0.7544038410927472
2021-05-22,Region_3,95.0,33.7,52.7,0.7,514.32,5,5,2021,22,0.6433365204044917,-0.765583517007675
2021-05-23,Region_3,94.0,28.7,46.8,0.7,389.15,6,5,2021,23,0.6300720909843687,-0.7765366444428655
2021-05-24,Region_3,104.0,30.1,55.4,1.9,496.49,0,5,2021,24,0.6166212130956382,-0.7872599821916922
2021-05-25,Region_3,104.0,26.9,38.2,0.8,315.51,1,5,2021,25,0.6029878670694714,-0.7977503570459932
2021-05-26,Region_3,111.0,28.3,41.2,0.5,551.83,2,5,2021,26,0.5891760872322963,-0.8080046647350754
2021-05-27,Region_3,111.0,28.0,39.6,0.1,530.43,3,5,2021,27,0.5751899607119775,-0.8180198708443174
2021-05-28,Region_3,99.0,26.9,53.5,1.0,682.97,4,5,2021,28,0.5610336262283677,-0.8277930117131022
2021-05-29,Region_3,114.0,26.5,40.2,0.1,647.6,5,5,2021,29,0.5467112728685939,-0.8373211953118121
2021-05-30,Region_3,103.0,29.5,51.1,2.8,457.18,6,5,2021,30,0.5322271388474397,-0.8466016020976267
2021-05-31,Region_3,97.0,25.2,43.5,0.5,499.22,0,5,2021,31,0.5175855102531889,-0.8556314858488706
2021-06-01,Region_3,102.0,27.3,41.6,1.8,401.54,1,6,2021,1,0.5027907197793043,-0.8644081744776648
2021-06-02,Region_3,91.0,24.9,45.1,0.8,384.89,2,6,2021,2,0.4878471454423119,-0.8729290708206411
2021-06-03,Region_3,90.0,29.1,50.6,1.0,408.82,3,6,2021,3,0.47275920928627757,-0.881191653407483
2021-06-04,Region_3,101.0,26.9,39.1,2.8,623.83,4,6,2021,4,0.4575313760742512,-0.8891934772070711
2021-06-05,Region_3,97.0,25.1,53.2,0.4,578.52,5,6,2021,5,0.44216815196707204,-0.8969321743510065
2021-06-06,Region_3,86.0,28.6,47.3,1.6,708.59,6,6,2021,6,0.42667408318992467,-0.9044054548343001
2021-06-07,Region_3,94.0,28.4,50.0,3.8,737.32,0,6,2021,7,0.4110537546870351,-0.9116111071930239
2021-06-08,Region_3,89.0,25.7,48.1,2.6,990.11,1,6,2021,8,0.3953117887649151,-0.9185469991587165
2021-06-09,Region_3,83.0,24.2,56.1,4.3,840.79,2,6,2021,9,0.37945284372454435,-0.925211078289358
2021-06-10,Region_3,72.0,29.3,46.4,1.6,1256.5862499999998,3,6,2021,10,0.36348161248290634,-0.9316013725767187
2021-06-11,Region_3,84.0,27.8,46.8,2.2,868.73,4,6,2021,11,0.3474028211842774,-0.9377159910299093
2021-06-12,Region_3,123.0,25.8,56.2,0.3,1178.47,5,6,2021,12,0.3312212278016865,-0.9435531242349544
2021-06-13,Region_3,137.0,26.1,49.9,2.5,979.54,6,6,2021,13,0.31494162072895193,-0.9491110448902284
2021-06-14,Region_3,161.0,23.3,54.4,2.4,1069.88,0,6,2021,14,0.2985688173637202,-0.9543881083175908
2021-06-15,Region_3,176.0,25.2,48.0,0.9,491.64,1,6,2021,15,0.2821076626819194,-0.9593827529490743
2021-06-16,Region_3,210.0,25.5,47.4,5.8,1066.14,2,6,2021,16,0.26556302780405594,-0.9640935007889755
2021-06-17,Region_3,182.0,28.4,55.3,1.0,761.69,3,6,2021,17,0.24893980855376657,-0.9685189578512204
2021-06-18,Region_3,194.0,25.6,55.9,0.4,619.83,4,6,2021,18,0.23224292400907015,-0.9726578145718654
2021-06-19,Region_3,213.0,24.4,48.0,2.0,532.53,5,6,2021,19,0.21547731504673012,-0.976508846196619
2021-06-20,Region_3,206.0,26.0,43.3,1.7,576.17,6,6,2021,20,0.19864794288017112,-0.9800709131432666
2021-06-21,Region_3,181.0,23.3,52.7,6.1,407.73,0,6,2021,21,0.18175978759137534,-0.9833429613388902
2021-06-22,Region_3,138.0,25.7,49.8,1.0,298.61,1,6,2021,22,0.16481784665719793,-0.9863240225317866
2021-06-23,Region_3,154.0,25.1,44.5,2.8,355.67,2,6,2021,23,0.14782713347053048,-0.9890132145779883
2021-06-24,Region_3,143.0,25.5,49.5,0.2,243.04,3,6,2021,24,0.13079267585675922,-0.9914097417023038
2021-06-25,Region_3,120.0,22.6,64.7,5.5,307.05,4,6,2021,25,0.11371951458594969,-0.9935128947338007
2021-06-26,Region_3,89.0,20.2,53.4,2.6,230.12,5,6,2021,26,0.0966127018812031,-0.9953220513156602
2021-06-27,Region_3,105.0,25.1,54.0,1.2,246.09,6,6,2021,27,0.07947729992362097,-0.9968366760893436
2021-06-28,Region_3,83.0,24.7,53.1,0.5,196.75,0,6,2021,28,0.062318379354325076,-0.998056320853012
2021-06-29,Region_3,61.0,21.5,54.3,1.5,144.13,1,6,2021,29,0.04514101777397193,-0.9989806246941579
2021-06-30,Region_3,67.0,21.9,63.3,0.7,296.07,2,6,2021,30,0.02795029824021032,-0.999609314096404
2021-07-01,Region_3,69.0,23.4,44.7,1.4,302.45,3,7,2021,1,0.01075130776352193,-0.9999422030204416
2021-07-02,Region_3,60.0,23.3,53.5,4.7,270.68,4,7,2021,2,-0.00645086419810515,-0.9999791929590823
2021-07-03,Region_3,55.0,18.0,64.1,10.9,302.94,5,7,2021,3,-0.023651127245231586,-0.9997202729664083
2021-07-04,Region_3,53.0,17.9,60.0,1.1,127.5,6,7,2021,4,-0.04084439154329611,-0.9991655196610109
2021-07-05,Region_3,54.0,20.6,50.9,2.2,219.15,0,7,2021,5,-0.05802556932878035,-0.9983150972033183
2021-07-06,Region_3,58.0,21.0,56.1,0.3,257.19,1,7,2021,6,-0.07518957641475855,-0.9971692572470178
2021-07-07,Region_3,56.0,20.6,60.6,2.1,318.65,2,7,2021,7,-0.09233133369539122,-0.9957283388645872
2021-07-08,Region_3,59.0,17.7,62.0,1.1,216.59,3,7,2021,8,-0.10944576864891556,-0.993992768446958
2021-07-09,Region_3,53.0,17.6,56.1,7.3,275.03,4,7,2021,9,-0.12652781683868314,-0.9919630595773397
2021-07-10,Region_3,59.0,17.9,66.6,4.5,400.92,5,7,2021,10,-0.1435724234118113,-0.9896398128792412
2021-07-11,Region_3,50.0,21.3,58.7,1.9,104.86,6,7,2021,11,-0.16057454459499376,-0.9870237158387383
2021-07-12,Region_3,49.0,20.1,60.6,3.4,277.14,0,7,2021,12,-0.17752914918703497,-0.984115542601034
2021-07-13,Region_3,54.0,19.4,61.3,2.4,303.71,1,7,2021,13,-0.19443122004766195,-0.9809161537413774
2021-07-14,Region_3,53.0,20.6,57.9,3.6,182.64,2,7,2021,14,-0.2112757555821793,-0.9774264960104055
2021-07-15,Region_3,54.0,17.1,57.4,11.2,307.21,3,7,2021,15,-0.2280577712215198,-0.9736476020539838
2021-07-16,Region_3,52.0,18.8,60.2,3.6,291.02,4,7,2021,16,-0.24477230089725957,-0.9695805901076308
2021-07-17,Region_3,53.0,18.4,59.7,1.9,189.48,5,7,2021,17,-0.2614143985111562,-0.965226663665613
