date,region,temperature,humidity,precipitation
2021-06-29,Region_5,13.7,60.1,2.3
2021-06-30,Region_5,17.8,62.8,4.2
2021-07-01,Region_5,16.1,58.1,2.5
2021-07-02,Region_5,13.9,61.0,6.8
2021-07-03,Region_5,16.2,58.8,1.7
2021-07-04,Region_5,14.2,69.7,0.5
2021-07-05,Region_5,12.4,65.3,4.3
2021-07-06,Region_5,16.9,63.7,0.5
2021-07-07,Region_5,12.2,53.4,1.0
2021-07-08,Region_5,14.4,68.7,0.4
2021-07-09,Region_5,12.6,62.9,0.1
2021-07-10,Region_5,12.6,55.4,2.9
2021-07-11,Region_5,12.6,57.8,4.8
2021-07-12,Region_5,10.2,63.8,5.3
2021-07-13,Region_5,9.5,55.2,1.1
2021-07-14,Region_5,11.6,64.2,1.3
2021-07-15,Region_5,9.2,69.2,7.0
2021-07-16,Region_5,9.3,69.6,6.6
2021-07-17,Region_5,9.8,61.6,2.2
2021-07-18,Region_5,10.0,69.1,5.4
2021-07-19,Region_5,9.5,63.6,6.3
2021-07-20,Region_5,5.5,63.3,2.3
2021-07-21,Region_5,7.6,68.3,3.4
2021-07-22,Region_5,10.3,65.8,2.8
2021-07-23,Region_5,5.8,66.8,1.7
2021-07-24,Region_5,8.1,58.3,0.2
2021-07-25,Region_5,5.7,72.6,0.2
2021-07-26,Region_5,7.3,63.7,2.1
2021-07-27,Region_5,8.1,63.5,9.1
2021-07-28,Region_5,5.9,70.0,1.6
2021-07-29,Region_5,6.3,72.8,0.6
2021-07-30,Region_5,9.4,69.0,11.8
2021-07-31,Region_5,3.9,64.1,1.5
2021-08-01,Region_5,5.7,75.4,9.3
2021-08-02,Region_5,5.6,70.6,2.1
2021-08-03,Region_5,4.1,66.5,0.3
2021-08-04,Region_5,4.2,73.0,6.2
2021-08-05,Region_5,1.6,71.0,5.4
2021-08-06,Region_5,3.0,69.1,0.2
2021-08-07,Region_5,1.9,70.3,0.8
2021-08-08,Region_5,2.1,69.3,0.6
2021-08-09,Region_5,5.0,65.6,0.7
2021-08-10,Region_5,4.0,65.0,4.4
2021-08-11,Region_5,2.4,69.5,19.6
2021-08-12,Region_5,2.6,70.1,6.2
2021-08-13,Region_5,6.0,66.3,6.3
2021-08-14,Region_5,-0.0,66.0,30.6
2021-08-15,Region_5,0.3,71.4,5.8
2021-08-16,Region_5,-1.2,75.5,0.2
2021-08-17,Region_5,-2.6,66.1,0.9
2021-08-18,Region_5,-1.1,72.6,1.7
2021-08-19,Region_5,-0.1,81.6,3.1
2021-08-20,Region_5,-3.2,64.0,18.0
2021-08-21,Region_5,-1.7,70.1,4.9
2021-08-22,Region_5,0.1,82.3,5.4
2021-08-23,Region_5,-4.4,79.5,12.3
2021-08-24,Region_5,-1.2,76.4,4.1
2021-08-25,Region_5,0.6,79.2,32.1
2021-08-26,Region_5,1.1,77.3,17.3
2021-08-27,Region_5,-5.0,74.5,2.6
2021-08-28,Region_5,1.2,67.8,20.3
2021-08-29,Region_5,-0.9,70.4,19.9
2021-08-30,Region_5,-4.9,75.9,14.2
2021-08-31,Region_5,-0.4,72.2,3.1
2021-09-01,Region_5,-3.9,71.0,14.6
2021-09-02,Region_5,-5.7,67.1,14.0
2021-09-03,Region_5,-6.9,77.8,3.7
2021-09-04,Region_5,-3.8,69.1,7.8
2021-09-05,Region_5,-6.0,74.2,14.0
2021-09-06,Region_5,-4.2,79.5,2.3
2021-09-07,Region_5,-9.8,76.4,3.1
2021-09-08,Region_5,-9.6,82.1,1.5
2021-09-09,Region_5,-5.2,72.2,13.8
2021-09-10,Region_5,-4.5,75.5,0.1
2021-09-11,Region_5,-7.1,81.8,15.4
2021-09-12,Region_5,-3.6,74.2,3.2
2021-09-13,Region_5,-7.2,85.7,9.7
2021-09-14,Region_5,-10.1,88.5,8.2
2021-09-15,Region_5,-6.4,80.8,11.1
2021-09-16,Region_5,-12.0,82.5,6.0
2021-09-17,Region_5,-8.4,76.6,2.2
2021-09-18,Region_5,-7.9,78.7,8.8
2021-09-19,Region_5,-8.7,78.9,11.6
2021-09-20,Region_5,-8.8,88.1,1.8
2021-09-21,Region_5,-7.5,78.7,0.6
2021-09-22,Region_5,-10.8,78.6,6.0
2021-09-23,Region_5,-9.1,82.3,1.9
2021-09-24,Region_5,-10.6,81.0,1.7
2021-09-25,Region_5,-9.3,78.3,10.6
2021-09-26,Region_5,-10.0,77.5,4.8
2021-09-27,Region_5,-6.7,81.5,6.3
2021-09-28,Region_5,-4.9,79.6,30.7
2021-09-29,Region_5,-12.0,88.1,6.5
2021-09-30,Region_5,-13.5,86.8,14.1
2021-10-01,Region_5,-10.4,84.5,6.5
2021-10-02,Region_5,-11.7,89.1,0.3
2021-10-03,Region_5,-8.5,75.9,1.8
2021-10-04,Region_5,-14.3,78.0,1.5
2021-10-05,Region_5,-10.7,77.5,10.8
2021-10-06,Region_5,-12.3,82.4,0.5
2021-10-07,Region_5,-11.1,82.8,3.8
2021-10-08,Region_5,-9.7,83.6,4.5
2021-10-09,Region_5,-13.7,83.5,23.4
2021-10-10,Region_5,-10.3,95.9,4.8
2021-10-11,Region_5,-15.6,85.0,28.0
2021-10-12,Region_5,-14.4,79.1,1.9
2021-10-13,Region_5,-10.0,85.4,14.5
2021-10-14,Region_5,-15.8,76.7,5.0
2021-10-15,Region_5,-11.6,88.7,3.0
2021-10-16,Region_5,-11.3,81.8,16.4
2021-10-17,Region_5,-15.2,79.2,4.1
2021-10-18,Region_5,-12.5,83.9,9.2
2021-10-19,Region_5,-12.6,78.3,12.1
2021-10-20,Region_5,-15.7,81.8,2.3
2021-10-21,Region_5,-16.1,84.1,6.4
2021-10-22,Region_5,-12.1,86.2,14.7
2021-10-23,Region_5,-11.9,80.6,23.5
2021-10-24,Region_5,-14.7,81.5,7.3
2021-10-25,Region_5,-13.0,84.1,14.1
2021-10-26,Region_5,-17.5,80.7,5.8
2021-10-27,Region_5,-12.3,83.4,0.4
2021-10-28,Region_5,-11.3,79.0,4.0
2021-10-29,Region_5,-14.4,86.6,4.1
2021-10-30,Region_5,-12.3,84.5,28.0
2021-10-31,Region_5,-15.8,83.2,22.4
2021-11-01,Region_5,-11.7,80.3,1.9
2021-11-02,Region_5,-11.2,88.7,7.2
2021-11-03,Region_5,-13.2,85.5,8.9
2021-11-04,Region_5,-14.2,82.0,9.4
2021-11-05,Region_5,-17.0,84.6,6.6
2021-11-06,Region_5,-14.9,90.6,1.0
2021-11-07,Region_5,-12.8,88.1,1.9
2021-11-08,Region_5,-12.5,85.9,9.4
2021-11-09,Region_5,-12.9,81.9,3.5
2021-11-10,Region_5,-11.7,85.8,21.9
2021-11-11,Region_5,-16.3,82.8,19.6
2021-11-12,Region_5,-14.1,81.7,16.2
2021-11-13,Region_5,-14.6,82.9,16.4
2021-11-14,Region_5,-11.1,92.2,4.6
2021-11-15,Region_5,-10.7,82.1,42.6
2021-11-16,Region_5,-15.0,87.2,7.4
2021-11-17,Region_5,-11.9,86.5,17.3
2021-11-18,Region_5,-12.8,80.3,1.1
2021-11-19,Region_5,-12.5,82.0,8.7
2021-11-20,Region_5,-8.5,75.5,23.5
2021-11-21,Region_5,-12.2,82.5,3.2
2021-11-22,Region_5,-11.2,81.0,10.3
2021-11-23,Region_5,-14.0,85.0,9.9
2021-11-24,Region_5,-15.7,83.3,2.2
2021-11-25,Region_5,-13.0,78.5,8.6
2021-11-26,Region_5,-10.6,79.9,5.3
2021-11-27,Region_5,-10.2,86.5,12.4
2021-11-28,Region_5,-11.4,81.8,0.1
2021-11-29,Region_5,-8.6,88.3,4.1
2021-11-30,Region_5,-8.7,85.2,9.3
2021-12-01,Region_5,-10.5,84.1,6.0
2021-12-02,Region_5,-7.7,81.7,0.1
2021-12-03,Region_5,-8.1,69.8,14.7
2021-12-04,Region_5,-11.5,83.8,2.4
2021-12-05,Region_5,-10.7,83.8,9.5
2021-12-06,Region_5,-8.4,83.0,1.4
2021-12-07,Region_5,-7.0,78.0,47.3
2021-12-08,Region_5,-9.1,69.6,18.5
2021-12-09,Region_5,-9.5,81.5,14.0
2021-12-10,Region_5,-7.1,79.3,0.5
2021-12-11,Region_5,-11.6,79.2,7.1
2021-12-12,Region_5,-11.7,88.7,0.3
2021-12-13,Region_5,-7.4,85.9,6.0
2021-12-14,Region_5,-11.7,85.1,13.8
2021-12-15,Region_5,-5.2,76.2,4.2
2021-12-16,Region_5,-9.2,75.9,1.1
2021-12-17,Region_5,-9.9,78.2,0.9
2021-12-18,Region_5,-6.5,79.7,0.4
2021-12-19,Region_5,-8.9,83.0,0.6
2021-12-20,Region_5,-8.0,77.8,15.2
2021-12-21,Region_5,-8.9,91.4,1.4
2021-12-22,Region_5,-4.9,75.8,3.5
2021-12-23,Region_5,-7.2,82.8,1.7
2021-12-24,Region_5,-3.7,74.5,0.2
2021-12-25,Region_5,-4.8,73.1,2.7
2021-12-26,Region_5,-6.0,75.1,2.0
2021-12-27,Region_5,-6.3,80.1,7.3
2021-12-28,Region_5,-5.1,82.9,3.7
2021-12-29,Region_5,-3.1,79.7,1.0
2021-12-30,Region_5,-2.9,75.2,9.5
